Image_Name,Pose,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Left Knee Angle,Right Knee Angle,Torso Alignment
00000105.jpg,tree,95.01486280608873,284.0670662915137,172.5890623138758,141.1804759378929,174.8348678785142,64.43535324005504,92.85235581076479
00000107.jpg,tree,184.4547951581334,180.70964048262925,184.15823208918633,170.49552572939464,31.795938481091728,158.04293450541726,164.09547999511545
00000108.jpg,tree,320.9953913103849,29.35336072964452,44.05016605207575,30.52131342419919,180.30535583386808,44.55964162392928,83.22364299170866
00000109.jpg,tree,183.37091612949732,204.1395345254615,76.5249359338294,273.8341580991109,185.68259324793735,196.39037887578516,129.6083364850158
00000110.jpg,tree,162.04642200915933,207.9933830248278,191.69758974097738,170.4676957374507,175.86397797984446,57.32958257537246,96.86135058399512
00000111.jpg,tree,219.21718437046312,269.9407188112442,268.21548937168586,190.81194111570318,329.7290105759608,185.89419277811,182.6713846703639
00000112.jpg,tree,328.461986093472,47.829485965026365,49.24433272611238,47.02101585167291,179.55258626596697,38.6718904731919,75.20830604183605
00000113.jpg,tree,321.03114794379763,35.44050543409119,48.60291732541581,37.35928020212236,180.20603004007322,80.07658410067523,115.25641514181673
00000115.jpg,tree,184.4547951581334,180.70964048262925,184.15823208918633,170.49552572939464,31.795938481091728,158.04293450541726,164.09547999511545
00000116.jpg,tree,157.75023265132995,201.0273868773287,181.94174735016125,180.3838338015443,320.90279988394,187.10247312199735,183.17591354190577
00000117.jpg,tree,192.22969190723913,183.97392963937605,131.7280961389835,138.543491243351,326.955200853421,177.1457947731639,181.54450893076165
00000118.jpg,tree,328.461986093472,47.829485965026365,49.24433272611238,47.02101585167291,179.55258626596697,38.6718904731919,75.20830604183605
00000119.jpg,tree,174.7388370759791,188.8710959659546,174.78038967583723,183.9679636481227,320.0982447277139,177.59203500128862,179.98509568369954
00000120.jpg,tree,171.31556693671968,182.072359505585,191.480332022839,181.87600842220598,162.1980207992109,46.49419176103642,74.16555187580018
00000121.jpg,tree,219.21718437046312,269.9407188112442,268.21548937168586,190.81194111570318,329.7290105759608,185.89419277811,182.6713846703639
00000122.jpg,tree,164.3067006875637,189.89989900467614,151.57062385499552,145.7773295064585,189.25808503643458,42.47015107408365,77.75887203276285
00000123.jpg,tree,162.1592853324423,196.18629965771206,192.59238667827648,176.8106224798016,175.64531865181863,45.54350232200557,82.63713183434298
00000124.jpg,tree,164.71037387559053,188.10075970569923,183.627936638013,194.98217297940755,332.9840910607875,183.15032962865772,181.8415523108941
00000125.jpg,tree,297.24984398137155,58.47455182818394,25.86471366475873,36.68725428627608,268.61678852802055,176.60134883639856,178.08587291369773
00000126.jpg,tree,115.98645187913507,206.61787190325197,174.98994812033513,39.01811855998276,182.11842390916942,38.12653845369541,77.12851272793742
00000127.jpg,tree,324.04931304312436,46.11068453069817,40.24850994557029,33.565623593532,176.88022236016587,40.74377143580791,69.76659608659641
00000128.jpg,tree,178.42337381576763,199.7507867933719,149.4300398479724,139.3154610263021,184.45335281786885,135.30498370241503,148.04765253318283
00000129.jpg,tree,326.0672369883275,30.366542710965327,23.76105396012707,11.561491277001707,184.23530276396224,34.739217447025744,69.05148165778559
00000130.jpg,tree,179.20319092247001,194.99157645006616,167.14281898487735,168.8168960235287,317.14223464665343,185.62731425110002,183.50477352798907
00000131.png,tree,316.2672490023635,41.31144771947553,33.46969466854005,31.289408576233686,182.83218995639,68.89756141100642,98.13898327508659
00000132.jpg,tree,151.08052995482348,189.32095095823425,175.99455217323674,193.74481531938935,322.9110061039506,185.8120622689528,184.34923422417694
00000133.jpg,tree,95.01486280608873,284.0670662915137,172.5890623138758,141.1804759378929,174.8348678785142,64.43535324005504,92.85235581076479
00000137.jpg,tree,139.6126763641098,210.37591584920256,182.2592815897934,174.37968163778953,165.77797886966525,43.557340978518894,73.85891787227631
00000138.jpg,tree,328.51002596483715,39.607196548221566,29.733231238820814,12.828549558078219,185.3950366467874,35.68869273238775,73.87439612785163
00000139.jpg,tree,167.92791100558856,193.55990214121482,177.872964377324,166.93182021402544,177.50089662141446,51.66134957505225,81.6819320513377
00000140.png,tree,142.32594533821415,212.609975414017,180.99864618449845,175.13823783803784,174.65185072301276,38.79037375353813,65.203509176107
00000141.jpg,tree,175.07907722696106,185.71930169289203,124.3929309645467,189.50642128838254,316.17879261727694,181.93775653718083,166.5660496323428
00000142.jpg,tree,318.5261780860031,45.862746387724066,46.251630350610306,40.143531413849665,178.5477752131132,44.18223334955212,83.00184318221774
00000144.jpg,tree,173.14720596171642,185.04896229140007,85.44537097073368,96.10974067497935,304.8780240701975,181.55542354040443,182.56760503515022
00000145.png,tree,168.5429845053414,179.10140821038013,179.91495937016774,193.3689268911205,259.4194341503247,305.7907236011253,238.67982688602874
00000146.jpg,tree,176.29257192073717,150.75672694237898,168.96606828999805,183.5885429325948,183.51649450432672,326.18402225249014,277.7155392487821
00000147.jpg,tree,168.7859627671094,188.83732262524015,186.12391945570977,191.275482773521,329.09835502970816,178.39577706239302,178.70918381578156
00000148.jpg,tree,170.2016861324871,192.85010681179284,145.3570271566154,138.5950157416691,169.0448056593014,54.48677568400266,61.970549626691735
00000149.jpg,tree,332.3963712225665,31.327617095640427,28.70015928128982,18.638929475876576,182.49335502749332,57.956416498160074,76.76755882512721
00000151.jpg,tree,217.13463801359225,134.56887292429505,176.4023532904543,181.4339440597932,54.20617611073804,145.61502016294756,156.75414422196243
00000152.jpg,tree,173.84782675797453,176.87140041113167,145.87632752747584,139.14964522453704,184.4946991136283,42.18313948762834,82.74694970626597
00000154.png,tree,189.70289413869634,164.77240854840215,172.94916984528226,166.30553256125128,59.223300887572066,165.241459556513,167.43278290229702
00000155.jpg,tree,344.76125111974625,33.697048229296655,28.511718715349996,8.11305673599318,185.6156692363196,42.13723331218702,80.8348512002097
00000160.jpg,tree,173.84782675797453,176.87140041113167,145.87632752747584,139.14964522453704,184.4946991136283,42.18313948762834,82.74694970626597
00000161.jpg,tree,168.7859627671094,188.83732262524015,186.12391945570977,191.275482773521,329.09835502970816,178.39577706239302,178.70918381578156
00000162.jpg,tree,332.3963712225665,31.327617095640427,28.70015928128982,18.638929475876576,182.49335502749332,57.956416498160074,76.76755882512721
00000163.jpg,tree,134.3258471027728,221.76786124168456,188.4938891291132,164.67333420654714,164.32680219823996,32.77189194217429,49.476573343850745
00000165.jpg,tree,170.2016861324871,192.85010681179284,145.3570271566154,138.5950157416691,169.0448056593014,54.48677568400266,61.970549626691735
00000166.jpg,tree,217.13463801359225,134.56887292429505,176.4023532904543,181.4339440597932,54.20617611073804,145.61502016294756,156.75414422196243
00000167.jpg,tree,310.8425584144937,43.49040103825455,14.734382084992893,16.50283407744082,169.67063210453145,62.67758568675261,94.5722175073448
00000168.jpg,tree,176.29257192073717,150.75672694237898,168.96606828999805,183.5885429325948,183.51649450432672,326.18402225249014,277.7155392487821
00000169.jpg,tree,159.76001380379785,185.4320646236375,172.63652777233997,190.61471891673096,171.83601905487714,30.787753398052768,52.143211580308055
00000170.jpg,tree,162.1592853324423,196.18629965771206,192.59238667827648,176.8106224798016,175.64531865181863,45.54350232200557,82.63713183434298
00000171.jpg,tree,128.07163721157596,201.826755574202,170.9134166124192,186.12540147236675,171.31171838341646,41.25038776055994,59.36562363591601
00000172.jpg,tree,319.202114090941,31.06939885094175,16.255168775642872,11.265365625432203,189.252923229451,108.2886403688679,124.29696829142387
00000173.jpg,tree,174.02780074097518,184.9795917280892,17.395159714968063,15.807365572226553,182.87358870813264,177.8009516982514,179.73469271050752
00000175.jpg,tree,150.0902171878773,187.80230159368872,186.93346683154468,182.00086941666729,187.77610596693685,45.46742212361154,72.439282184623
00000176.jpg,tree,319.20996317097274,30.73485530077048,22.531636736249776,10.398686344957602,174.9559646708764,45.49749188763407,71.88097115660074
00000178.JPG,tree,331.38405224929437,22.264889986047052,12.505210347755986,31.127456306857066,315.33228190664477,178.36830582461172,180.162457338455
00000179.jpg,tree,306.4520092583983,52.57939261634429,42.712448748662666,43.521772959218254,183.29406338339317,28.119630697117284,72.06699544343655
00000180.jpg,tree,172.83882118402602,185.9483248607781,107.16412304784464,98.83610879312727,169.89065252518603,63.08211076311389,77.2511914011656
00000181.jpg,tree,315.3137534140128,52.84408246896855,47.81218106782251,39.02305027702602,177.3744655059608,65.36742420521259,102.5249307928638
00000182.jpg,tree,198.57481486684574,153.95775976987935,21.698872116169827,3.1417603575206514,182.57702132880834,38.89964211806466,65.02629745767378
00000184.jpg,tree,174.79199984247848,190.37640826790323,192.71874126666202,178.01533656044992,171.24825467122693,35.867791156633594,61.57879108258704
00000185.jpg,tree,333.2651561173492,197.2366910158176,357.57154581596427,175.34137430780433,335.93891136989237,177.76329622056764,178.11438694451314
00000187.jpg,tree,137.68631217935442,251.4622811226244,192.81194348376437,142.66985525769243,187.89875320242254,71.00907728239555,112.9012008616177
00000188.jpg,tree,317.3501049747639,37.67250857513543,23.580473268417705,12.496834811834088,182.10478825555495,35.42110311347247,76.25233867545353
00000191.jpg,tree,182.3425427263645,169.46215926187315,163.72119248933367,173.15605750893377,182.46787108125068,276.74057890991276,214.35528063174004
00000192.jpg,tree,161.99726170271225,317.52836945815193,29.34353273328101,26.85364154031434,310.95186882116707,173.77318849257634,177.38272044644165
00000194.jpg,tree,330.5060674466994,12.345236765123827,18.74193076906946,17.456446794791763,142.20549433326292,32.05707133843379,69.16090408391962
00000195.jpg,tree,321.845124440977,33.66597757195289,18.93515627650139,15.243161550956723,179.4233428804296,127.320442583273,141.1857275425318
00000196.jpg,tree,197.7804471650465,174.928097235544,225.95064945140155,210.23611410902424,25.938064176297136,162.2308490706069,166.87752132728025
00000197.jpg,tree,175.02016523089372,181.87931679334233,144.72666621209567,140.94407994265134,171.30725639733603,36.63380903484376,76.73709380164341
00000198.jpg,tree,167.51579925518053,203.63135389006422,184.80205142184164,173.97054551556985,169.703740004966,40.49707602325033,67.24565722895629
00000199.jpg,tree,91.52996491759795,230.14901785869682,326.43644518823913,7.587431786392736,189.12620050537404,255.9698730021711,222.6076496360911
00000200.png,tree,131.56397727744363,218.94867622740261,158.4727854538991,188.03046867833422,241.90371837777957,178.00965505411926,181.39846936439
00000201.jpg,tree,303.7733031381503,40.8121335132904,29.43981268194238,38.73180352914956,319.46504423648815,174.0882513651337,175.91360151036687
00000202.jpg,tree,158.33822628655255,164.03895132450754,161.68217019989777,200.5427062276262,201.82061968548172,207.65193421375008,158.05281030227945
00000203.png,tree,334.07885818152613,28.30055850166346,17.550383940276962,21.19089021056005,319.06857119191915,179.62595965519014,180.7304583392743
00000204.jpg,tree,175.73198937336787,197.77951656461855,175.13323625610357,158.02675009614396,198.18454623743247,101.60481733925216,98.59099995577097
File10.jpg,tree,157.65015090122432,230.7353186913552,186.62176399572192,155.8561697990248,177.6941469906747,69.23228828209989,115.50477314243324
File11.jpg,tree,307.4047800657401,43.25823022085542,12.517474937295493,30.595155526878127,316.1270392613465,181.9168119479911,184.3701567960582
File12.jpg,tree,131.62566147541824,205.2997126515925,171.70932357320876,186.3198047504245,313.79650458822107,180.10405368445325,179.31378556398965
File13.jpg,tree,169.81568824857573,197.23001432140165,172.85892916253417,160.00580049729487,180.6763076307353,42.38266257394378,81.4045601062548
File14.jpg,tree,162.3953042124676,188.93518363120288,172.1579316411056,178.2470042527593,287.80170703257767,181.51135484089943,179.01430888796278
File15.jpg,tree,167.50151598019227,180.9603418690115,192.19460142338065,182.16922360473808,187.76046759557988,58.03917980065402,93.41643350159671
File17.jpg,tree,171.82342538345833,185.5673808941086,188.6729310526174,194.42568005882072,325.63750153266943,174.41579641357478,172.99134455691063
File18.jpg,tree,327.13431801932353,34.86322144944204,49.81989718659912,42.607593881705974,185.76764408357897,43.088833633564235,78.32208523550398
File25.jpg,tree,325.8246325122658,42.71554074482441,32.17306393893984,10.815267500001301,187.44675340564052,26.03563744162514,46.56435907210811
File31.jpg,tree,122.13013989626413,243.4745120108413,180.37543330137822,161.42691018223542,176.17298307030325,66.8156721317314,98.44664337077172
File36.jpg,tree,155.8733847082799,189.5037606573039,189.48576407447044,183.38346019106012,183.44760647495727,50.73967377341177,85.01380657961207
File38.jpg,tree,152.26237642476218,199.26391592763463,178.4130644970659,187.91923654259796,330.7041478496275,180.61119199294623,178.75853217526756
File41.jpg,tree,348.59744682597415,23.005248965103856,30.193939289151665,11.920211756099159,179.76730909344113,48.0377484642855,89.68815145298754
File42.jpg,tree,316.4758543215792,34.11912328006251,21.992099019733967,6.223586597024211,184.29931243566438,34.923129041887776,61.524732359727835
File45.jpg,tree,169.56241979537492,190.6941747060848,192.16983772726152,188.38528637992357,332.9346895227373,182.76148290376545,179.5252870723367
File47.jpg,tree,315.5624693377909,34.647611322796806,19.682564568074973,28.16562967038272,316.77655364916,184.07079660948307,184.59125223841198
File49.jpg,tree,139.65770097191435,228.95999990410604,185.5709758651208,161.61704694813469,150.7438063792532,87.29397277727047,107.18096557716035
File55.jpg,tree,165.93819169694498,186.18072570331321,190.51514627759312,175.79060134223695,172.90410420732348,20.862059542539455,41.93666554847505
File64.jpg,tree,168.7642844589924,183.87180269545166,193.04007765424464,187.1072469448877,175.21607229100704,59.24139363209706,96.90831242248588
File66.jpg,tree,156.70720827362408,209.57642044517343,184.71884987084815,183.58987608925364,341.46207100388176,179.29174179585553,178.08427917472844
File71.jpg,tree,160.48582721017405,186.83017324183217,184.40927466184172,193.0064554422336,324.33701304871994,183.2687898767207,182.6183545299509
File72.jpg,tree,316.42155863366577,40.963981611007064,44.13645718233587,43.33282280274438,324.7189751815444,181.49004802597324,181.2612541818003
File73.jpg,tree,134.3258471027728,221.76786124168456,188.4938891291132,164.67333420654714,164.32680219823996,32.77189194217429,49.476573343850745
File81.jpg,tree,130.971440681529,224.7106229809492,174.76463134481176,175.65606209343912,331.7177336221381,172.0484761844466,173.9043085276568
File83.jpg,tree,323.7026482173611,45.3036471619962,24.68166300367296,16.31632320065513,186.31596050271995,45.53425132285518,77.59916047920072
File84.jpg,tree,311.5439439126918,45.96867674113831,37.71053605739518,33.646733468092,321.69034314265053,176.2468572369343,178.03811602969418
00000118.jpg,warrior2,166.86162987352583,175.6590856014013,90.72029917089704,101.33981368400208,240.68181093683017,168.36530421799233,202.22090589934803
00000120.jpg,warrior2,179.11982077810592,191.97287075691153,94.61649449882347,95.51206558759203,184.23116446684995,111.94401081663054,162.7506545024225
00000121.jpg,warrior2,202.0888380753399,167.75836474441516,105.1837299067145,120.17366084007193,145.1676908636723,174.62814323358444,151.76825821774796
00000122.jpg,warrior2,190.61190973544964,185.41478279582657,106.10775901607526,105.51441996009999,176.43820165464697,121.32700899304113,165.84457822053162
00000123.png,warrior2,178.99649630195748,176.49110443038657,102.94484680836699,106.23502107440731,217.09638718045093,116.90423471359526,159.75527949327466
00000124.jpg,warrior2,175.754928368434,175.93976993245963,105.24155813544809,98.60411293852536,259.19563684031215,190.72619811492234,223.1154028479117
00000125.jpg,warrior2,174.27265616081695,167.91522323827039,77.68732998918576,78.24542936298266,233.02631859595874,168.9266534228342,197.25533929447093
00000126.jpg,warrior2,186.38957996418267,190.6313508234326,96.43830281760323,105.39379975754213,175.41310976551162,136.96414925772922,175.84058285184605
00000127.jpg,warrior2,168.55078271226938,121.9671758120359,20.823591639751346,302.4583676390045,244.8833188081897,185.45349436396458,212.65104843202928
00000129.jpg,warrior2,190.32760679199606,189.25398642456614,100.92784893340891,92.308921181032,177.04842990387482,106.63528452995938,156.60248940185784
00000132.jpg,warrior2,190.33163110277485,187.45480860006808,107.54010546860083,89.90240584040569,180.84477702840647,112.04765602019104,164.28667770998507
00000134.jpg,warrior2,181.59662274066648,169.09032607576017,271.8294084917688,270.2965750081643,166.77059864007842,245.75592362939145,202.9752050931661
00000135.jpg,warrior2,186.90907183495057,185.12950439410207,88.57961589768988,96.79539558222038,182.56595880489016,96.38022999900943,150.23354817137619
00000136.jpg,warrior2,196.5238069484787,184.55067310576425,96.83428172431022,94.15216895874148,178.674216124513,102.75925961345511,152.60681607767734
00000139.jpg,warrior2,162.38618971370028,165.88331975263995,297.91092359717106,72.47382835136828,191.9963062474797,209.32973962131487,101.32563408496895
00000140.jpg,warrior2,182.44010004048022,177.1143049791422,87.43803439113965,104.30372207879134,245.38717953113627,168.4833388257578,209.2921508312193
00000141.jpg,warrior2,181.7057104978837,180.2929560888608,101.16987052981703,102.42804792301962,173.50622316334534,130.3147776922429,175.1139483957872
00000142.jpg,warrior2,186.76499808834893,178.04626373015782,271.45076181762323,264.3080453064339,187.86473866043886,241.946958593225,201.6705191766229
00000143.jpg,warrior2,179.5384098559114,174.53167149057873,99.64810890347275,101.98923157300015,247.1951819268251,168.35711838215573,203.02890528124868
00000147.jpg,warrior2,198.7055705955215,183.681841318356,102.93956812450998,95.48989209893965,179.28162064018773,124.48081772111998,168.37570901322673
00000148.jpg,warrior2,189.68596202437257,193.359992702491,104.17482425196438,92.44893966907338,160.5513029076781,98.9629216466511,154.51527328004744
00000149.jpg,warrior2,181.07795773672376,180.02205837394078,91.40825785408433,101.39183730800629,186.0752281793258,100.5235209119486,149.67826548028344
00000150.jpg,warrior2,173.04963280926293,184.7758012828858,105.57011250411932,89.43669721905775,251.56317074210844,177.01526244740418,201.89229973290134
00000153.jpg,warrior2,172.49011831432492,181.1760568557445,80.68480174941443,103.75715511661554,182.920438037719,81.40580257018934,148.8993438407643
00000155.jpg,warrior2,173.89301777022877,176.17666342567352,102.25628517985885,87.55360998313907,236.82022161031344,164.53887153350226,203.7923209439697
00000156.jpg,warrior2,176.3338777421222,183.73013811819317,92.72522775228727,96.37356694354595,264.1521262682525,166.93413004361162,204.34426976032276
00000157.jpg,warrior2,177.04290890509793,188.5090454235602,103.22194193398558,89.10373461500103,177.38847730870313,110.54653115032708,161.29609574446593
00000158.jpg,warrior2,174.27265616081695,167.91522323827039,77.68732998918576,78.24542936298266,233.02631859595874,168.9266534228342,197.25533929447093
00000160.jpg,warrior2,167.8893945273322,180.9430561055764,66.53258753402562,89.18943827650986,150.7400800105658,154.64920116672917,178.35662897089162
00000162.jpg,warrior2,173.04963280926293,184.7758012828858,105.57011250411932,89.43669721905775,251.56317074210844,177.01526244740418,201.89229973290134
00000165.jpg,warrior2,177.04290890509793,188.5090454235602,103.22194193398558,89.10373461500103,177.38847730870313,110.54653115032708,161.29609574446593
00000166.jpg,warrior2,306.9441471845908,52.7972588331982,34.653573586589026,31.784823282174404,180.87725987231977,115.5223432396771,156.81911899491664
00000167.jpg,warrior2,170.8962009929185,188.82510251374595,94.20637420908697,92.75578634363309,241.38860243027338,166.32505140050728,202.26110098007535
00000168.jpg,warrior2,176.3338777421222,183.73013811819317,92.72522775228727,96.37356694354595,264.1521262682525,166.93413004361162,204.34426976032276
00000170.jpg,warrior2,172.49011831432492,181.1760568557445,80.68480174941443,103.75715511661554,182.920438037719,81.40580257018934,148.8993438407643
00000171.jpg,warrior2,173.89301777022877,176.17666342567352,102.25628517985885,87.55360998313907,236.82022161031344,164.53887153350226,203.7923209439697
00000173.jpg,warrior2,178.49280573706935,162.65253893353017,102.11856378454377,105.11601994176334,214.1547224534529,172.92261148035067,201.89715544232584
00000174.jpg,warrior2,172.15913907240989,189.79204891902364,76.08515072209609,86.95617057052596,181.3711622702759,109.12918854673804,154.0211654220998
00000178.jpg,warrior2,171.871884975896,189.51581051201086,91.48143041465873,86.93589062584152,224.3682624324448,184.8238542209508,208.68623506022763
00000180.jpg,warrior2,180.1559473244939,167.16767442749796,233.17149662016476,291.09297585102144,180.08854444256647,96.40394939072705,125.7126973215113
00000181.jpg,warrior2,163.55216754705688,205.14077721767603,30.579856747671215,188.42433690616048,190.74081512370233,104.41151280099349,130.19511589637582
00000187.jpg,warrior2,187.2864390287267,187.3902393823552,97.18699302708052,99.08736068429084,179.45547476840758,103.8857437372766,159.32820065535753
00000188.jpg,warrior2,157.89296431567163,167.30789711905462,74.96803137934165,107.36907292911096,166.07673407851112,120.0868495084116,166.52293027492706
00000190.jpg,warrior2,203.16504832377515,176.26451850190395,108.7893963726924,110.0614568161121,122.94248616307118,150.50757429709748,134.93548800864457
00000191.jpg,warrior2,178.9541780631827,182.29302242242693,93.74371539765932,102.2842108943837,185.72937890393908,119.11127952943,167.31660560527112
00000192.jpg,warrior2,154.1951198867451,189.93137458979785,88.0677250435147,90.46800544963126,246.91074415796294,190.72154243413522,209.30905671293527
00000193.jpg,warrior2,183.50303004382857,184.19224524866476,97.30875357136901,96.9406656572811,242.27451057436045,164.4588120263658,202.98468482363313
00000194.jpg,warrior2,179.58097751308264,185.38489416370956,69.2652503457062,84.36577070394127,172.48739892089893,115.53389933098654,166.44150055418078
00000195.jpeg,warrior2,207.4161461351709,178.72877848232213,105.02648722972626,96.9284967490438,173.2198665599578,99.37695008708609,147.5882982522895
00000196.jpg,warrior2,165.6488006266751,186.09951515980444,95.40095900708577,97.34473227426219,248.12284637961992,165.4215805514825,197.84483083732266
00000199.jpg,warrior2,157.89296431567163,167.30789711905462,74.96803137934165,107.36907292911096,166.07673407851112,120.0868495084116,166.52293027492706
00000200.jpg,warrior2,169.79650797520296,198.204622358362,34.89051990919624,163.81803974274982,202.39109671492554,102.84980290517936,151.65905466401284
00000202.jpg,warrior2,178.9541780631827,182.29302242242693,93.74371539765932,102.2842108943837,185.72937890393908,119.11127952943,167.31660560527112
00000203.jpg,warrior2,187.2864390287267,187.3902393823552,97.18699302708052,99.08736068429084,179.45547476840758,103.8857437372766,159.32820065535753
00000204.jpg,warrior2,183.50303004382857,184.19224524866476,97.30875357136901,96.9406656572811,242.27451057436045,164.4588120263658,202.98468482363313
00000205.jpg,warrior2,154.1951198867451,189.93137458979785,88.0677250435147,90.46800544963126,246.91074415796294,190.72154243413522,209.30905671293527
00000206.jpg,warrior2,179.58097751308264,185.38489416370956,69.2652503457062,84.36577070394127,172.48739892089893,115.53389933098654,166.44150055418078
00000207.jpeg,warrior2,207.4161461351709,178.72877848232213,105.02648722972626,96.9284967490438,173.2198665599578,99.37695008708609,147.5882982522895
00000208.jpg,warrior2,165.6488006266751,186.09951515980444,95.40095900708577,97.34473227426219,248.12284637961992,165.4215805514825,197.84483083732266
00000209.JPG,warrior2,185.84150499173754,163.22620086702682,281.45703764313606,270.44305573492824,199.8052887563915,232.70186584931426,199.9100619269571
00000210.jpg,warrior2,183.67654750973097,168.96737196284155,255.85254986141888,270.17069129742345,176.40201140953965,159.79233861695724,155.03331335527702
00000211.jpg,warrior2,157.87705305086888,184.16984626838578,12.209231279963063,132.03078735903142,170.6288073965195,113.04152484286517,102.67986934508974
00000212.jpg,warrior2,190.36837728005202,177.41591128876811,89.12399571092747,99.66499694611421,170.55509459965214,122.04097795692053,165.84464202542574
00000213.jpg,warrior2,183.0712606471621,171.80692031740142,102.01471026300015,71.4672926062796,218.25635276211267,240.34411256119742,202.7651946775883
00000214.jpg,warrior2,200.03003754049027,136.37599483649942,267.910056105772,267.2863715447668,121.53539462657531,135.5312688842814,170.36441220121165
00000215.jpg,warrior2,179.62718748841604,173.87792292276714,90.34051203313359,92.71299941590539,246.8453108879124,159.09604012858279,204.41896197377977
00000216.jpg,warrior2,186.9477549518106,194.1999647799037,101.76327202600858,82.35702455609588,170.6827602316954,116.81573441371738,160.49337341169462
00000217.jpg,warrior2,179.8207711500292,182.73428177412345,109.82635094869347,103.48940277219742,255.51611555569366,167.17379446320646,201.84695420071822
00000218.jpg,warrior2,174.63544721294994,187.47643905181022,89.34208521020663,85.22618303325719,255.7797532522376,170.30711595892467,206.97306485525073
00000219.jpg,warrior2,172.72155942994243,174.89444235921792,78.62354140369364,111.3087280562348,180.27295492811342,106.9126664365385,155.5988288244747
00000220.jpg,warrior2,180.19038383595347,186.30116755174836,90.68974174342773,96.04724614243656,177.3682775528292,118.19709703346315,167.77848363452858
00000221.jpg,warrior2,178.44421388627345,183.52613796649908,99.65880196555317,88.9665058929124,232.3648866465396,168.6810481502949,204.6367824517437
00000225.jpg,warrior2,183.50638706394653,180.07889236794014,274.58817731113083,239.90626663708915,182.45417865136864,264.6176690781763,209.72120736224522
00000227.jpg,warrior2,192.26084042961148,181.98238843375114,99.85351033717015,97.88709426019096,191.50760961925246,104.84105932113755,159.41255603897986
00000228.jpg,warrior2,173.6820521423295,191.8280930208205,83.55203693807991,91.47413419041015,177.35375060126853,128.6076824561192,158.40715367593066
00000233.jpg,warrior2,183.172461096552,177.80584615694198,84.04985271136665,104.8952173955189,177.17766697109445,117.5152269834076,164.0661639248513
00000234.jpg,warrior2,186.08386218996802,181.567808217099,93.51493082297553,100.01243755067105,187.14075747029042,101.43186878592775,159.54333141917508
00000235.jpg,warrior2,185.19363147827227,172.2844133875405,99.24568184895918,110.2568849413305,141.21566644994166,162.6601024917295,144.23206119444245
00000236.jpg,warrior2,173.9585181186028,179.17094911109368,95.10716978196302,88.49772348439652,244.57615545348256,167.07718447322398,200.3597858554243
00000238.jpg,warrior2,181.4726330426709,173.81188126845535,99.9764453804604,99.43692503538256,242.05917584066165,175.12347359543813,208.33178071812088
00000240.jpg,warrior2,168.6612015302566,166.3192851502273,163.58555847775153,198.87620668425956,189.26887062026537,191.7348479526934,138.98709141275054
00000241.jpg,warrior2,180.4068917664709,180.6741488294232,257.08130833462087,260.4253145826106,130.43495886054976,153.16617508370672,131.22039358887994
00000243.jpg,warrior2,176.1795436501578,172.79996674030164,68.02782291696471,118.7235575004359,191.00584768309002,128.6558322954759,172.10560608876582
00000244.jpg,warrior2,191.1638086448614,179.765796382985,100.40969213726994,106.09522178331497,193.49106454073777,103.30432781067601,147.62269967955507
00000247.jpg,warrior2,179.62718748841604,173.87792292276714,90.34051203313359,92.71299941590539,246.8453108879124,159.09604012858279,204.41896197377977
00000249.jpg,warrior2,177.6830144520791,191.60662251451743,79.01988942658636,96.92148152359286,184.86128749634122,109.01504237445616,155.60922543975565
00000250.png,warrior2,183.58574083875803,189.64365566480475,109.30366475883396,88.53733689014028,160.37706105730624,179.67640291068304,198.25317062398838
00000251.jpg,warrior2,181.07795773672376,180.02205837394078,91.40825785408433,101.39183730800629,186.0752281793258,100.5235209119486,149.67826548028344
00000253.jpg,warrior2,184.53080789024793,185.4552556144507,103.08280695935534,91.92790400233231,189.20635075286916,117.13635538627827,163.53395807994085
00000255.jpg,warrior2,182.44010004048022,177.1143049791422,87.43803439113965,104.30372207879134,245.38717953113627,168.4833388257578,209.2921508312193
00000256.jpg,warrior2,181.7057104978837,180.2929560888608,101.16987052981703,102.42804792301962,173.50622316334534,130.3147776922429,175.1139483957872
00000257.jpg,warrior2,175.83559352079843,186.14837899529442,94.89889848785279,94.432545909037,249.6628781463058,175.10373149677088,204.92769776753155
00000259.jpg,warrior2,178.11423330271032,190.26888119703187,93.88837273220526,83.78155034759214,237.79383032235782,172.16042294646712,201.31143773871057
00000265.jpg,warrior2,188.80558870882138,183.3832252696164,96.30060547793012,94.84491460471335,171.9650236029955,109.92775133237147,157.36135678391818
00000266.jpg,warrior2,159.28936435482515,231.14315326253305,101.73801408742185,40.63219904592274,205.74055931676705,175.08797284138834,189.28626394719817
00000267.jpg,warrior2,198.7055705955215,183.681841318356,102.93956812450998,95.48989209893965,179.28162064018773,124.48081772111998,168.37570901322673
00000268.jpg,warrior2,197.57187474561402,180.3413844559892,95.24924823249839,104.29371954702447,159.4383023447622,97.18160014239221,156.21459532760318
00000269.jpg,warrior2,184.66847693804755,165.26896018783253,263.39498108115777,271.44574664755334,146.64169899078937,158.2868994706124,136.690308586484
00000274.jpg,warrior2,154.1951198867451,189.93137458979785,88.0677250435147,90.46800544963126,246.91074415796294,190.72154243413522,209.30905671293527
00000284.jpg,warrior2,177.07148580636652,195.02384247892505,94.77566520757627,85.32515393925434,176.18308445522092,133.00508643682628,171.6870063400052
